acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.000235,0.466,0.9,0.00104,11,0.103,-4.469,0.0447,130.02,4,0.561,14
0.543,0.725,0.58,0,10,0.106,-7.112,0.03,94.008,4,0.369,14
0.00107,0.639,0.912,0,1,0.097,-2.621,0.0615,143.448,4,0.343,14
0.0042,0.58,0.52,0.831,9,0.0904,-5.999,0.42,159.722,4,0.0585,14
0.21,0.749,0.463,0.0382,11,0.338,-8.433,0.0842,90.035,4,0.189,14
0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,0.19,159.941,4,0.833,14
0.015,0.762,0.791,2.49e-06,2,0.312,-5.267,0.102,120.015,4,0.393,14
0.000185,0.279,0.742,0,4,0.593,-6.46,0.0898,189.868,4,0.328,14
0.0137,0.462,0.538,0,0,0.429,-5.527,0.059,139.256,4,0.405,14
0.000219,0.701,0.812,1.03e-05,6,0.471,-5.175,0.0602,144.1,4,0.388,14
0.27,0.666,0.542,0,8,0.0765,-6.429,0.0392,120.134,4,0.0771,14
0.222,0.572,0.631,0,7,0.135,-9.836,0.0476,134.078,4,0.0713,14
0.00192,0.378,0.974,0.0139,6,0.0588,-4.055,0.194,203.715,4,0.824,14
0.0183,0.477,0.788,1.78e-06,10,0.294,-4.46,0.0362,129.967,4,0.255,14
0.0291,0.693,0.991,0.000457,6,0.971,-2.957,0.0536,140.011,4,0.952,14
0.599,0.828,0.577,0,6,0.0814,-7.656,0.158,86.339,4,0.587,14
0.0284,0.548,0.996,0.92,7,0.595,-2.169,0.112,94.999,4,0.893,14
0.249,0.728,0.638,0,5,0.116,-6.455,0.0336,130.014,4,0.872,14
0.595,0.748,0.802,0.000678,5,0.113,-6.271,0.113,159.984,4,0.874,14
0.000219,0.495,0.856,0,0,0.103,-5.123,0.0311,158.024,4,0.609,14
0.000527,0.566,0.976,0.00265,1,0.114,-3.866,0.262,193.979,4,0.354,14
0.0294,0.856,0.754,1.49e-05,7,0.206,-2.728,0.0416,98.018,4,0.722,14
0.0509,0.676,0.948,8.19e-06,5,0.384,-2.557,0.0628,136.027,4,0.731,14
0.00475,0.527,0.922,0.000162,9,0.422,-2.666,0.0728,95.975,4,0.49,14
0.186,0.548,0.532,0.000263,5,0.217,-7.596,0.0323,85.03,4,0.405,14
0.0202,0.579,0.558,1.26e-06,2,0.212,-6.986,0.0895,179.949,4,0.506,14
0.212,0.415,0.668,0.0615,0,0.27,-6.849,0.036,180.048,4,0.842,14
0.0483,0.691,0.631,1.13e-05,2,0.104,-6.478,0.0368,92.004,4,0.8,14
0.123,0.665,0.542,0.00291,11,0.342,-8.323,0.033,97.975,4,0.587,14
0.000286,0.637,0.963,0.000889,9,0.0449,-5.116,0.0882,150.1,4,0.823,14
0.235,0.834,0.663,0,8,0.372,-6.143,0.133,121.876,4,0.774,14
0.127,0.707,0.955,0,10,0.202,-4.593,0.222,125.989,4,0.575,14
0.112,0.933,0.528,0.329,5,0.163,-6.472,0.162,109.975,4,0.756,14
0.0986,0.532,0.832,9.22e-05,11,0.657,-5.958,0.122,176.155,4,0.771,14
0.00927,0.608,0.845,1.34e-05,9,0.332,-4.938,0.0641,123.991,3,0.518,14
0.106,0.795,0.597,0,11,0.113,-6.395,0.0327,110.014,4,0.849,14
0.0137,0.547,0.639,0,2,0.305,-6.958,0.117,90.098,4,0.399,14
0.00799,0.726,0.815,0.081,11,0.112,-5.886,0.0313,140.158,4,0.462,14
0.00254,0.886,0.741,0.000134,10,0.151,-5.043,0.0682,140.024,4,0.95,14
0.114,0.359,0.625,1.9e-05,6,0.0787,-9.387,0.146,111.866,4,0.154,14
0.0509,0.83,0.828,0.00824,9,0.331,-5.562,0.0494,89.905,4,0.665,14
0.00532,0.577,0.789,0.0105,2,0.214,-4.661,0.0427,97.52,3,0.149,14
0.00139,0.516,0.85,0,4,0.296,-3.909,0.0706,120.324,4,0.583,14
0.0506,0.463,0.857,0,4,0.184,-3.063,0.0632,111.647,4,0.856,14
0.000539,0.562,0.964,1.57e-06,4,0.579,-2.991,0.072,138.063,4,0.41,14
0.00215,0.707,0.925,3.62e-06,1,0.0617,-3.067,0.0362,110.012,4,0.583,14
0.0492,0.668,0.921,0.00517,7,0.0877,-3.727,0.0439,120.0,4,0.782,14
0.00352,0.457,0.637,0,8,0.208,-3.657,0.372,172.12,4,0.412,14
0.0113,0.767,0.682,0.00016,1,0.104,-5.02,0.042,127.975,4,0.833,14
