acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.918,0.514,0.424,0.849,0,0.126,-10.645,0.0282,71.114,4,0.416,12
0.0416,0.869,0.68,1.12e-06,1,0.0914,-6.233,0.318,85.519,4,0.815,12
0.296,0.551,0.529,0.0093,5,0.178,-10.469,0.0517,75.515,4,0.521,12
0.446,0.603,0.784,8.32e-06,6,0.119,-4.023,0.062,172.041,4,0.769,12
0.453,0.571,0.544,0.00805,6,0.322,-10.613,0.0299,132.052,4,0.216,12
0.0323,0.62,0.864,0,5,0.117,-4.334,0.114,98.059,4,0.395,12
0.00238,0.387,0.929,7.22e-06,7,0.314,-4.825,0.161,180.359,4,0.591,12
0.737,0.699,0.355,4.09e-06,1,0.245,-13.659,0.244,92.095,4,0.188,12
0.0828,0.653,0.631,0.00326,11,0.0953,-8.876,0.0758,87.642,4,0.303,12
0.0215,0.802,0.755,0,4,0.295,-3.138,0.0564,130.027,4,0.58,12
0.112,0.46,0.999,0,11,0.245,-1.307,0.325,145.911,4,0.779,12
0.159,0.471,0.634,0.365,8,0.374,-7.406,0.031,132.542,4,0.366,12
0.229,0.508,0.792,0.124,0,0.145,-7.311,0.0297,147.067,4,0.601,12
0.00181,0.174,0.742,0.281,8,0.198,-5.93,0.0485,163.378,4,0.36,12
0.41,0.518,0.496,0.1,10,0.0999,-11.607,0.0292,143.921,4,0.281,12
0.00806,0.677,0.83,3.35e-05,8,0.0788,-4.358,0.0452,104.994,4,0.829,12
0.18,0.596,0.679,0,4,0.0938,-3.881,0.0324,110.464,4,0.746,12
0.00299,0.61,0.87,0,2,0.064,-4.012,0.0693,125.014,4,0.523,12
0.0194,0.584,0.717,0.756,0,0.0739,-5.175,0.0266,140.031,4,0.659,12
0.00461,0.498,0.83,0,6,0.139,-5.157,0.0421,89.342,4,0.453,12
0.0764,0.611,0.677,0.0698,10,0.241,-6.745,0.034,166.04,4,0.233,12
0.243,0.517,0.713,0.852,2,0.133,-8.508,0.0403,129.917,4,0.367,12
0.0426,0.544,0.855,0.157,6,0.167,-7.461,0.093,171.349,4,0.517,12
0.00216,0.351,0.903,7.44e-05,8,0.252,-2.341,0.0682,180.032,4,0.354,12
0.088,0.701,0.573,0.2,1,0.105,-9.637,0.0695,165.995,4,0.575,12
0.206,0.705,0.619,0.000986,8,0.139,-6.208,0.0493,93.031,4,0.39,12
0.0594,0.633,0.257,0,2,0.205,-20.033,0.0532,144.001,4,0.405,12
0.0434,0.404,0.647,0.198,3,0.1,-10.452,0.0409,180.128,4,0.351,12
0.221,0.643,0.866,0.141,9,0.214,-6.017,0.168,94.38,4,0.462,12
0.305,0.765,0.792,0.000185,3,0.219,-6.579,0.0457,117.712,4,0.609,12
0.653,0.515,0.593,0.162,4,0.25,-4.801,0.0322,94.467,3,0.153,12
0.00522,0.745,0.593,5.06e-06,8,0.123,-6.35,0.0524,111.001,3,0.17,12
0.0013,0.415,0.838,0.00859,7,0.0826,-3.426,0.0623,86.978,4,0.0988,12
0.326,0.353,0.539,0.00141,0,0.0964,-8.003,0.0283,104.966,4,0.176,12
0.0371,0.78,0.768,2.34e-06,6,0.518,-4.325,0.238,80.063,4,0.507,12
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,12
0.497,0.851,0.849,2.05e-06,1,0.116,-3.383,0.0828,120.014,4,0.844,12
0.263,0.769,0.818,0,6,0.0787,-1.385,0.192,88.017,4,0.918,12
0.446,0.636,0.871,0,1,0.473,-5.797,0.47,87.45,4,0.23,12
0.303,0.689,0.881,0,7,0.0905,-3.484,0.352,89.033,4,0.348,12
0.00643,0.727,0.574,0.00548,10,0.116,-6.015,0.138,163.388,4,0.378,12
0.019,0.772,0.685,8.96e-05,5,0.131,-6.849,0.0696,130.033,4,0.501,12
0.209,0.637,0.678,0,0,0.156,-3.798,0.266,84.039,4,0.254,12
0.00831,0.576,0.741,0,2,0.111,-7.404,0.0356,124.091,4,0.143,12
0.678,0.613,0.339,0,5,0.166,-14.908,0.135,106.582,5,0.292,12
0.835,0.671,0.184,0.0011,5,0.0794,-15.541,0.123,106.04,4,0.128,12
0.538,0.826,0.26,0,2,0.0898,-15.202,0.168,110.079,4,0.245,12
0.443,0.876,0.312,0,7,0.247,-10.17,0.0521,114.973,4,0.377,12
0.0223,0.634,0.54,0,8,0.302,-7.002,0.0777,143.968,4,0.543,12
0.821,0.463,0.256,0.613,10,0.153,-12.236,0.0487,123.954,4,0.272,12
0.428,0.543,0.387,0,11,0.126,-15.932,0.472,79.569,4,0.577,12
0.114,0.564,0.647,0,10,0.17,-6.759,0.0407,95.923,4,0.458,12
0.00751,0.658,0.486,0.00387,4,0.678,-5.371,0.0382,101.985,4,0.192,12
0.328,0.701,0.425,0.13,7,0.1,-10.965,0.375,135.128,4,0.562,12
0.00836,0.818,0.705,0.00233,6,0.613,-6.679,0.177,138.559,4,0.772,12
