acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0219,0.638,0.416,0,0,0.0924,-11.654,0.0716,179.911,4,0.562,7
0.441,0.496,0.468,0.00134,11,0.123,-8.28,0.0366,185.907,3,0.477,7
0.977,0.384,0.264,0.871,9,0.15,-14.875,0.0354,120.164,3,0.0441,7
0.0247,0.88,0.647,0.535,10,0.0882,-6.051,0.127,102.005,4,0.611,7
0.399,0.613,0.746,0,1,0.34,-7.833,0.331,87.199,4,0.634,7
0.945,0.195,0.201,0.966,7,0.112,-15.767,0.0357,80.025,4,0.0345,7
0.191,0.789,0.812,0,8,0.089,-5.585,0.329,115.042,4,0.522,7
0.191,0.789,0.812,0,8,0.089,-5.585,0.329,115.042,4,0.522,7
0.149,0.593,0.506,0.00017,4,0.143,-9.563,0.0522,119.765,4,0.251,7
0.0655,0.726,0.336,0.00687,11,0.133,-14.345,0.0527,129.943,3,0.359,7
0.968,0.181,0.131,0.00048,7,0.0744,-18.616,0.0466,86.822,4,0.0386,7
0.445,0.509,0.627,7.01e-06,9,0.11,-9.02,0.0449,174.122,4,0.204,7
0.406,0.609,0.626,1.3e-05,9,0.173,-10.061,0.0554,127.884,4,0.186,7
0.256,0.554,0.414,0.00221,8,0.167,-11.11,0.0389,135.874,4,0.51,7
0.143,0.478,0.526,1.97e-06,8,0.103,-8.922,0.0611,124.9,4,0.401,7
0.421,0.477,0.526,0,11,0.144,-9.745,0.151,80.099,4,0.78,7
0.751,0.688,0.448,0.548,1,0.116,-15.874,0.0456,97.972,4,0.307,7
0.121,0.566,0.882,0.00208,4,0.0876,-7.902,0.0832,75.027,4,0.707,7
0.973,0.136,0.195,0.331,0,0.16,-14.199,0.0347,75.052,4,0.0394,7
0.399,0.613,0.746,0,1,0.34,-7.833,0.331,87.199,4,0.634,7
0.559,0.547,0.448,0.0617,5,0.112,-11.873,0.0351,88.999,4,0.257,7
0.191,0.789,0.812,0,8,0.089,-5.585,0.329,115.042,4,0.522,7
0.000318,0.539,0.703,0.886,7,0.597,-6.683,0.0345,107.995,4,0.231,7
0.691,0.654,0.839,0,4,0.123,-3.339,0.377,79.485,4,0.964,7
0.191,0.789,0.812,0,8,0.089,-5.585,0.329,115.042,4,0.522,7
0.00434,0.649,0.541,0.000897,7,0.204,-9.282,0.0274,127.991,4,0.487,7
0.0649,0.8,0.774,0,6,0.0997,-5.825,0.333,94.034,4,0.566,7
0.00536,0.652,0.38,0,1,0.142,-8.886,0.181,139.886,4,0.0847,7
0.507,0.497,0.527,0.571,8,0.123,-9.009,0.0306,119.957,4,0.417,7
0.0123,0.609,0.811,0.387,9,0.118,-8.239,0.0381,120.009,4,0.196,7
0.81,0.716,0.282,0.382,0,0.106,-11.339,0.0303,114.112,3,0.441,7
0.0944,0.644,0.834,4.7e-05,4,0.192,-8.306,0.0334,147.916,4,0.903,7
0.0886,0.754,0.44,0.000519,1,0.0759,-6.758,0.0625,93.972,4,0.0387,7
0.21,0.448,0.838,0.000131,4,0.131,-5.257,0.0557,139.863,4,0.254,7
