acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.385,0.659,0.381,0,2,0.0972,-5.922,0.0304,119.844,3,0.426,10
0.0814,0.772,0.506,1.1e-05,6,0.182,-6.558,0.139,127.894,4,0.456,10
0.0323,0.619,0.705,0,1,0.0919,-5.335,0.099,109.975,4,0.844,10
0.531,0.532,0.899,0.000146,0,0.0957,-5.935,0.244,85.0,4,0.436,10
0.121,0.674,0.428,0,7,0.132,-9.504,0.122,84.878,4,0.337,10
0.312,0.591,0.45,0.000116,5,0.147,-13.291,0.26,144.201,4,0.304,10
0.194,0.664,0.797,0,7,0.337,-4.473,0.0362,97.004,4,0.284,10
0.00082,0.572,0.89,0.00937,6,0.564,-4.139,0.039,158.038,4,0.765,10
0.113,0.738,0.563,0,5,0.191,-5.467,0.11,134.132,4,0.876,10
0.12,0.768,0.561,9.2e-06,8,0.0916,-6.657,0.0453,120.049,4,0.731,10
0.414,0.86,0.717,0,1,0.0843,-5.542,0.48,158.019,4,0.812,10
0.122,0.836,0.684,0,11,0.0854,-5.818,0.241,151.007,4,0.514,10
0.101,0.768,0.864,0,11,0.162,-6.145,0.0324,110.008,4,0.891,10
0.0874,0.662,0.877,0,5,0.273,-4.185,0.112,110.905,4,0.545,10
0.00201,0.719,0.847,0.0204,0,0.223,-6.34,0.0916,127.963,4,0.444,10
0.025,0.734,0.766,0.00138,1,0.108,-4.485,0.0383,127.986,4,0.6,10
0.0488,0.705,0.794,0,8,0.575,-2.266,0.0593,127.961,4,0.412,10
0.0598,0.872,0.746,0,4,0.0841,-5.083,0.0771,97.015,4,0.865,10
0.000238,0.594,0.841,2.22e-06,1,0.156,-5.792,0.102,129.925,4,0.643,10
0.0261,0.796,0.777,0.000358,6,0.121,-4.81,0.0397,132.722,4,0.787,10
0.0196,0.689,0.91,1.81e-05,8,0.272,-6.808,0.184,121.988,4,0.569,10
0.0539,0.77,0.896,0,0,0.243,-3.971,0.039,126.999,4,0.964,10
0.0192,0.717,0.587,0,4,0.0523,-7.296,0.0339,129.954,4,0.544,10
0.0815,0.634,0.832,0,11,0.429,-3.879,0.0463,145.966,4,0.772,10
0.318,0.72,0.61,0.000918,8,0.122,-7.098,0.0571,134.054,4,0.505,10
0.104,0.568,0.613,6.23e-06,0,0.101,-5.069,0.0254,89.951,4,0.426,10
0.597,0.575,0.571,0.000159,11,0.108,-9.291,0.101,110.993,4,0.0614,10
9.91e-06,0.206,0.965,0.827,1,0.367,-5.116,0.079,92.615,4,0.168,10
0.0871,0.652,0.802,6.45e-06,7,0.148,-6.114,0.181,170.157,4,0.295,10
0.25,0.626,0.571,0,7,0.0946,-7.461,0.0327,129.959,4,0.164,10
0.00704,0.376,0.939,0,1,0.116,-3.437,0.0572,190.109,4,0.815,10
0.399,0.549,0.675,0,4,0.181,-5.637,0.0332,119.898,4,0.206,10
0.0604,0.624,0.691,1.1e-05,0,0.138,-6.686,0.196,160.024,4,0.284,10
0.128,0.662,0.949,0,6,0.135,-4.758,0.108,91.954,4,0.516,10
0.000219,0.495,0.856,0,0,0.103,-5.123,0.0311,158.024,4,0.609,10
0.0162,0.573,0.539,1.16e-05,2,0.105,-6.091,0.0322,75.012,4,0.39,10
0.0495,0.601,0.706,0,6,0.0982,-4.537,0.0458,91.996,4,0.249,10
0.381,0.518,0.655,0,8,0.271,-6.255,0.0826,156.992,4,0.29,10
0.22,0.725,0.708,0,5,0.777,-5.331,0.0756,130.029,4,0.555,10
0.00532,0.577,0.789,0.0105,2,0.214,-4.661,0.0427,97.52,3,0.149,10
0.152,0.495,0.426,5.65e-06,8,0.099,-9.434,0.0736,97.91,4,0.0636,10
0.701,0.676,0.634,1.63e-06,8,0.223,-5.377,0.0385,86.004,4,0.33,10
0.204,0.766,0.709,1.41e-05,9,0.126,-6.471,0.123,128.07,4,0.506,10
