acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0092,0.613,0.822,0.506,9,0.429,-4.087,0.026,105.997,4,0.567,4
0.0633,0.516,0.755,0.00103,5,0.107,-3.724,0.0383,140.099,4,0.165,4
0.0467,0.497,0.638,0,1,0.385,-5.31,0.0274,172.01,4,0.77,4
0.167,0.42,0.558,0,9,0.19,-5.728,0.0509,165.987,4,0.538,4
0.000187,0.562,0.903,0.0939,8,0.298,-4.46,0.0296,132.009,4,0.791,4
0.0301,0.606,0.62,0.0916,0,0.167,-5.005,0.0298,88.984,4,0.543,4
0.0027,0.477,0.483,0.783,4,0.156,-9.413,0.0364,170.026,4,0.123,4
0.374,0.289,0.731,0.316,1,0.292,-6.866,0.0554,113.618,4,0.289,4
0.304,0.535,0.746,0,4,0.359,-5.644,0.275,109.994,4,0.648,4
0.18,0.596,0.679,0,4,0.0938,-3.881,0.0324,110.464,4,0.746,4
0.326,0.353,0.539,0.00141,0,0.0964,-8.003,0.0283,104.966,4,0.176,4
0.00181,0.174,0.742,0.281,8,0.198,-5.93,0.0485,163.378,4,0.36,4
0.0789,0.377,0.558,0.000342,4,0.125,-9.076,0.0299,149.971,3,0.267,4
0.0371,0.764,0.705,1.94e-05,3,0.0943,-5.279,0.0278,101.003,4,0.672,4
0.432,0.675,0.761,0,4,0.102,-4.469,0.0466,119.001,4,0.428,4
0.0126,0.714,0.897,0.901,6,0.0706,-5.469,0.0376,119.979,4,0.889,4
0.682,0.775,0.552,0,2,0.143,-5.271,0.0326,111.929,4,0.517,4
0.247,0.722,0.745,0,7,0.419,-4.164,0.256,77.029,4,0.52,4
0.0467,0.576,0.593,0.000767,9,0.237,-6.024,0.0306,157.993,4,0.373,4
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,4
0.136,0.464,0.417,0.022,0,0.0974,-9.345,0.0256,67.528,4,0.479,4
0.00491,0.474,0.921,0.85,9,0.476,-10.431,0.0457,93.01,4,0.696,4
0.0807,0.467,0.757,0.908,3,0.0876,-5.093,0.033,82.282,4,0.433,4
0.229,0.508,0.792,0.124,0,0.145,-7.311,0.0297,147.067,4,0.601,4
0.0044,0.326,0.866,7.37e-06,9,0.0912,-4.541,0.101,178.181,4,0.172,4
0.136,0.464,0.417,0.022,0,0.0974,-9.345,0.0256,67.528,4,0.479,4
0.00287,0.526,0.866,7.78e-05,0,0.0945,-5.822,0.0568,140.266,4,0.248,4
0.07,0.398,0.717,0,0,0.085,-5.253,0.0398,117.296,4,0.487,4
0.0484,0.575,0.568,0.000417,9,0.286,-5.509,0.03,93.986,4,0.37,4
0.27,0.686,0.794,2.25e-05,7,0.125,-6.136,0.0385,140.952,3,0.532,4
0.00475,0.527,0.922,0.000162,9,0.422,-2.666,0.0728,95.975,4,0.49,4
0.669,0.67,0.905,0.000227,1,0.349,-6.855,0.129,104.965,4,0.563,4
0.0447,0.247,0.438,0.000867,5,0.111,-8.478,0.0358,185.711,3,0.39,4
0.377,0.74,0.357,0.047,0,0.328,-9.921,0.0352,119.973,4,0.453,4
0.0426,0.544,0.855,0.157,6,0.167,-7.461,0.093,171.349,4,0.517,4
0.449,0.603,0.783,7.96e-06,6,0.119,-4.023,0.062,172.041,4,0.775,4
0.381,0.518,0.655,0,8,0.271,-6.255,0.0826,156.992,4,0.29,4
0.326,0.609,0.449,0.000115,5,0.147,-13.291,0.249,143.854,4,0.309,4
0.186,0.551,0.881,0.0791,7,0.152,-6.099,0.0542,88.036,4,0.387,4
0.112,0.46,0.999,0,11,0.245,-1.307,0.325,145.911,4,0.779,4
0.00613,0.452,0.685,0,11,0.261,-11.623,0.28,133.965,4,0.588,4
0.937,0.372,0.537,0.873,9,0.287,-7.623,0.0305,123.735,3,0.228,4
0.013,0.572,0.839,0.00976,4,0.522,-5.083,0.0377,143.969,4,0.465,4
0.03,0.511,0.806,0.0465,1,0.252,-6.093,0.0481,162.04,4,0.41,4
0.309,0.827,0.58,0,7,0.148,-6.809,0.327,78.011,4,0.492,4
0.0627,0.642,0.641,0.00289,6,0.0627,-6.619,0.0312,119.938,4,0.55,4
0.12,0.576,0.759,0,3,0.121,-8.165,0.0599,99.969,4,0.501,4
0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0.0302,92.761,4,0.852,4
0.000527,0.566,0.976,0.00265,1,0.114,-3.866,0.262,193.979,4,0.354,4
0.0781,0.366,0.439,1.92e-05,4,0.108,-5.238,0.0298,115.94,3,0.11,4
0.701,0.658,0.447,0.924,9,0.198,-9.299,0.0869,184.316,4,0.538,4
0.00802,0.629,0.85,0.0284,1,0.155,-3.653,0.0261,104.033,4,0.526,4
